system,temperature,element,identifier,formula,D_reported_cm2s,D_table_einstein_cm2s,D_table_mpconv_cm2s,msd_tmax_ps
Li-Ni-Sn,2500.0,Ni,Li28Ni3Sn4-2500K,Li28Ni3Sn4,0.00102777,0.0003219861938500096,0.0009659585815500288,34.8
Li-Ni-Sn,2500.0,Sn,Li28Ni3Sn4-2500K,Li28Ni3Sn4,0.000932756,0.0002959152428711639,0.0008877457286134917,34.8
Li-O-P,1500.0,Li,mp-28450,Li4P2O7,0.000208054,6.922341121646969e-05,0.00020767023364940906,38.6
Li-O-P,1500.0,O,mp-28450,Li4P2O7,2.07647e-05,3.6404171858875765e-06,1.0921251557662729e-05,38.6
Li-O-P,1500.0,P,mp-28450,Li4P2O7,8.1122e-06,2.194811276180092e-06,6.584433828540275e-06,38.6
Li-O-P,2000.0,Li,mp-28450,Li4P2O7,0.000467218,0.00017063555714323515,0.0005119066714297055,28.3
Li-O-P,2000.0,O,mp-28450,Li4P2O7,5.41207e-05,9.968446683479788e-06,2.990534005043936e-05,28.3
Li-O-P,2000.0,P,mp-28450,Li4P2O7,2.69555e-05,8.155666471259947e-06,2.446699941377984e-05,28.3
Li-O-P,2500.0,Li,mp-28450,Li4P2O7,0.000775333,0.00021943711548609457,0.0006583113464582837,36.2
Li-O-P,2500.0,O,mp-28450,Li4P2O7,6.16765e-05,1.0576206565293577e-05,3.172861969588073e-05,36.2
Li-O-P,2500.0,P,mp-28450,Li4P2O7,4.69239e-05,8.643898256583222e-06,2.5931694769749666e-05,36.2
Li-O-P-Si-V,1000.0,Li,Li4V2Si(PO6)2-1000K,Li4V2Si(PO6)2,2.27132e-05,6.539761715273607e-06,1.961928514582082e-05,35.0
Li-O-P-Si-V,1000.0,O,Li4V2Si(PO6)2-1000K,Li4V2Si(PO6)2,1.70056e-06,4.931024742061717e-07,1.479307422618515e-06,35.0
Li-O-P-Si-V,1000.0,P,Li4V2Si(PO6)2-1000K,Li4V2Si(PO6)2,,2.943430442891634e-07,8.830291328674902e-07,35.0
Li-O-P-Si-V,1000.0,Si,Li4V2Si(PO6)2-1000K,Li4V2Si(PO6)2,,1.6962830657077285e-07,5.088849197123185e-07,35.0
Li-O-P-Si-V,1000.0,V,Li4V2Si(PO6)2-1000K,Li4V2Si(PO6)2,,4.2917233577326127e-07,1.2875170073197837e-06,35.0
Li-O-P-Si-V,1500.0,Li,Li4V2Si(PO6)2-1500K,Li4V2Si(PO6)2,0.000196251,3.5550485116119066e-05,0.00010665145534835718,28.4
Li-O-P-Si-V,1500.0,O,Li4V2Si(PO6)2-1500K,Li4V2Si(PO6)2,1.60748e-05,4.1585053159574725e-06,1.2475515947872418e-05,28.4
Li-O-P-Si-V,1500.0,P,Li4V2Si(PO6)2-1500K,Li4V2Si(PO6)2,8.83035e-06,3.4870602075183395e-06,1.046118062255502e-05,28.4
Li-O-P-Si-V,1500.0,Si,Li4V2Si(PO6)2-1500K,Li4V2Si(PO6)2,,1.2877981896144827e-06,3.863394568843448e-06,28.4
Li-O-P-Si-V,1500.0,V,Li4V2Si(PO6)2-1500K,Li4V2Si(PO6)2,1.36209e-05,4.284870637034904e-06,1.285461191110471e-05,28.4
Li-O-P-Si-V,2000.0,Li,Li4V2Si(PO6)2-2000K,Li4V2Si(PO6)2,0.000356003,6.42317411686306e-05,0.00019269522350589174,23.5
Li-O-P-Si-V,2000.0,O,Li4V2Si(PO6)2-2000K,Li4V2Si(PO6)2,3.73526e-05,1.0169855540024854e-05,3.0509566620074566e-05,23.5
Li-O-P-Si-V,2000.0,P,Li4V2Si(PO6)2-2000K,Li4V2Si(PO6)2,2.92859e-05,1.031448054692286e-05,3.094344164076858e-05,23.5
Li-O-P-Si-V,2000.0,Si,Li4V2Si(PO6)2-2000K,Li4V2Si(PO6)2,1.80672e-05,6.23608390211327e-06,1.870825170633981e-05,23.5
Li-O-P-Si-V,2000.0,V,Li4V2Si(PO6)2-2000K,Li4V2Si(PO6)2,2.39954e-05,7.892272769184665e-06,2.3676818307553996e-05,23.5
Li-O-P-Si-V,2500.0,Li,Li4V2Si(PO6)2-2500K,Li4V2Si(PO6)2,0.000625466,0.000159592638262132,0.000478777914786396,34.7
Li-O-P-Si-V,2500.0,O,Li4V2Si(PO6)2-2500K,Li4V2Si(PO6)2,0.000123413,3.8535788520213584e-05,0.00011560736556064075,34.7
Li-O-P-Si-V,2500.0,P,Li4V2Si(PO6)2-2500K,Li4V2Si(PO6)2,0.000105222,4.214919046120421e-05,0.00012644757138361262,34.7
Li-O-P-Si-V,2500.0,Si,Li4V2Si(PO6)2-2500K,Li4V2Si(PO6)2,6.76168e-05,2.7235771266617954e-05,8.170731379985387e-05,34.7
Li-O-P-Si-V,2500.0,V,Li4V2Si(PO6)2-2500K,Li4V2Si(PO6)2,8.74138e-05,2.740433273502496e-05,8.221299820507489e-05,34.7
Li-O-P-Ti,2500.0,Li,mp-18640,LiTi2(PO4)3,0.000520417,0.0001643227371662154,0.0004929682114986462,15.2
Li-O-P-Ti,2500.0,O,mp-18640,LiTi2(PO4)3,9.08416e-05,2.4658260179434082e-05,7.397478053830225e-05,15.2
Li-O-P-Ti,2500.0,P,mp-18640,LiTi2(PO4)3,6.23312e-05,1.1765962732919249e-05,3.5297888198757745e-05,15.2
Li-O-P-Ti,2500.0,Ti,mp-18640,LiTi2(PO4)3,6.95848e-05,3.068309311461484e-05,9.204927934384454e-05,15.2
Li-O-P-Ti,2000.0,Li,mp-18640,LiTi2(PO4)3,0.000273904,7.32763178260743e-05,0.00021982895347822293,22.3
Li-O-P-Ti,2000.0,O,mp-18640,LiTi2(PO4)3,1.87149e-05,4.554611021750065e-06,1.3663833065250195e-05,22.3
Li-O-P-Ti,2000.0,P,mp-18640,LiTi2(PO4)3,9.37228e-06,2.5295871935227793e-06,7.588761580568338e-06,22.3
Li-O-P-Ti,2000.0,Ti,mp-18640,LiTi2(PO4)3,1.80516e-05,6.570134087291197e-06,1.971040226187359e-05,22.3
Li-O-P-Ti,1500.0,Li,mp-18640,LiTi2(PO4)3,0.000155209,3.829484520687645e-05,0.00011488453562062936,10.8
Li-O-P-Ti,1500.0,O,mp-18640,LiTi2(PO4)3,6.44612e-06,1.289047435897435e-06,3.8671423076923055e-06,10.8
Li-O-P-Ti,1500.0,P,mp-18640,LiTi2(PO4)3,,6.312005900349649e-07,1.893601770104895e-06,10.8
Li-O-P-Ti,1500.0,Ti,mp-18640,LiTi2(PO4)3,,1.799704924242424e-06,5.399114772727272e-06,10.8
Li-O-P-Ti,1000.0,Li,mp-18640,LiTi2(PO4)3,2.6148e-05,6.392633842938441e-06,1.917790152881532e-05,27.7
Li-O-P-Ti,1000.0,O,mp-18640,LiTi2(PO4)3,2.52921e-06,8.915747130055333e-07,2.6747241390166e-06,27.7
Li-O-P-Ti,1000.0,P,mp-18640,LiTi2(PO4)3,,1.9758223377997565e-07,5.92746701339927e-07,27.7
Li-O-P-Ti,1000.0,Ti,mp-18640,LiTi2(PO4)3,,6.626214547903099e-07,1.9878643643709297e-06,27.7
Li-O-P-W,2000.0,Li,mp-758098,LiP3(WO6)2,0.00046944,0.00018578856374025065,0.000557365691220752,36.2
Li-O-P-W,2000.0,O,mp-758098,LiP3(WO6)2,5.34964e-05,1.6253191760969952e-05,4.875957528290985e-05,36.2
Li-O-P-W,2000.0,P,mp-758098,LiP3(WO6)2,3.93292e-05,1.2470274002123295e-05,3.741082200636988e-05,36.2
Li-O-P-W,2000.0,W,mp-758098,LiP3(WO6)2,3.40706e-05,1.180131105834199e-05,3.540393317502597e-05,36.2
Li-O-P-W,2500.0,Li,mp-758098,LiP3(WO6)2,0.000628988,0.0002308596267629859,0.0006925788802889576,28.4
Li-O-P-W,2500.0,O,mp-758098,LiP3(WO6)2,0.000137346,4.4037102663178684e-05,0.00013211130798953602,28.4
Li-O-P-W,2500.0,P,mp-758098,LiP3(WO6)2,0.000126468,2.4598050855593154e-05,7.379415256677946e-05,28.4
Li-O-P-W,2500.0,W,mp-758098,LiP3(WO6)2,8.39351e-05,3.107089885280917e-05,9.321269655842752e-05,28.4
Li-O-P-W,1500.0,Li,mp-758098,LiP3(WO6)2,0.000152428,1.904081554223295e-05,5.712244662669885e-05,31.9
Li-O-P-W,1500.0,O,mp-758098,LiP3(WO6)2,5.35421e-06,1.64251585968089e-06,4.927547579042671e-06,31.9
Li-O-P-W,1500.0,P,mp-758098,LiP3(WO6)2,5.60877e-06,1.8105638248661714e-06,5.431691474598514e-06,31.9
Li-O-P-W,1500.0,W,mp-758098,LiP3(WO6)2,,5.575747921357459e-07,1.6727243764072378e-06,31.9
Li-O-P-W,1000.0,Li,mp-758098,LiP3(WO6)2,3.03039e-05,8.72828388947083e-06,2.6184851668412493e-05,37.0
Li-O-P-W,1000.0,O,mp-758098,LiP3(WO6)2,7.80625e-07,2.1053876694599787e-07,6.316163008379936e-07,37.0
Li-O-P-W,1000.0,P,mp-758098,LiP3(WO6)2,,1.045967521613541e-07,3.137902564840623e-07,37.0
Li-O-P-W,1000.0,W,mp-758098,LiP3(WO6)2,,3.786795336135303e-07,1.1360386008405911e-06,37.0
Li-O-Pd,2000.0,Li,mp-760483,Li2PdO3,0.00041977,0.000119384707622924,0.00035815412286877203,30.9
Li-O-Pd,2000.0,O,mp-760483,Li2PdO3,0.000162866,6.056551184443028e-05,0.00018169653553329083,30.9
Li-O-Pd,2000.0,Pd,mp-760483,Li2PdO3,0.000130504,4.211652310064077e-05,0.0001263495693019223,30.9
Li-O-Pd,2500.0,Li,mp-760483,Li2PdO3,0.000672943,0.00022640996657990122,0.0006792298997397037,30.1
Li-O-Pd,2500.0,O,mp-760483,Li2PdO3,0.000436701,0.00010850905744690334,0.00032552717234071,30.1
Li-O-Pd,2500.0,Pd,mp-760483,Li2PdO3,0.000295335,0.00012381644147110157,0.00037144932441330475,30.1
Li-O-Pd,1500.0,Li,mp-760483,Li2PdO3,5.73748e-05,1.3125878822407915e-05,3.937763646722374e-05,23.2
Li-O-Pd,1500.0,O,mp-760483,Li2PdO3,2.52286e-06,9.284158035062632e-07,2.7852474105187897e-06,23.2
Li-O-Pd,1500.0,Pd,mp-760483,Li2PdO3,,3.9798526818296925e-07,1.1939558045489077e-06,23.2
Li-O-Pd,1000.0,Li,mp-760483,Li2PdO3,2.76687e-05,6.9726761209523996e-06,2.09180283628572e-05,33.1
Li-O-Pd,1000.0,O,mp-760483,Li2PdO3,1.08708e-06,4.4160010352743036e-07,1.3248003105822912e-06,33.1
Li-O-Pd,1000.0,Pd,mp-760483,Li2PdO3,,1.0275165835844866e-07,3.0825497507534593e-07,33.1
Li-O-Re,2000.0,Li,mp-5061,Li5ReO6,0.000480474,0.00016470448424692636,0.000494113452740779,35.4
Li-O-Re,2000.0,O,mp-5061,Li5ReO6,3332.72,5.297105467401483e-06,1.589131640220445e-05,35.4
Li-O-Re,2000.0,Re,mp-5061,Li5ReO6,9.51542e-06,3.204604664370163e-06,9.613813993110489e-06,35.4
Li-O-Re,2500.0,Li,mp-5061,Li5ReO6,0.00065466,0.00021633071874240341,0.0006489921562272102,7.0
Li-O-Re,2500.0,O,mp-5061,Li5ReO6,19305.5,3.160601693541853e-05,9.48180508062556e-05,7.0
Li-O-Re,2500.0,Re,mp-5061,Li5ReO6,4.33949e-05,1.4323151014234398e-05,4.2969453042703194e-05,7.0
Li-O-Re,1000.0,Li,mp-5061,Li5ReO6,4.21308e-05,1.4549124279005768e-05,4.3647372837017306e-05,28.4
Li-O-Re,1000.0,O,mp-5061,Li5ReO6,6.69823e-06,2.422466636266909e-06,7.2673999088007275e-06,28.4
Li-O-Re,1000.0,Re,mp-5061,Li5ReO6,,1.1365735050119597e-06,3.4097205150358788e-06,28.4
Li-O-Re,1500.0,Li,mp-5061,Li5ReO6,8.17026e-05,1.9555395097191046e-05,5.866618529157314e-05,17.0
Li-O-Re,1500.0,O,mp-5061,Li5ReO6,1.50415e-06,3.720161114912178e-07,1.1160483344736534e-06,17.0
Li-O-Re,1500.0,Re,mp-5061,Li5ReO6,,8.337609060734983e-09,2.5012827182204948e-08,17.0
Li-O-Ru-Sr,2000.0,Li,mp-6721,Sr3LiRuO6,0.000154121,5.4902120860231996e-05,0.000164706362580696,24.2
Li-O-Ru-Sr,2000.0,O,mp-6721,Sr3LiRuO6,7.80472e-05,2.4956392182333497e-05,7.486917654700048e-05,24.2
Li-O-Ru-Sr,2000.0,Ru,mp-6721,Sr3LiRuO6,1.7279e-05,5.412767484123237e-06,1.623830245236971e-05,24.2
Li-O-Ru-Sr,2000.0,Sr,mp-6721,Sr3LiRuO6,4.03924e-05,1.3163297984569365e-05,3.94898939537081e-05,24.2
Li-O-Ru-Sr,1500.0,Li,mp-6721,Sr3LiRuO6,8.12583e-05,3.3441550343573116e-05,0.00010032465103071935,23.5
Li-O-Ru-Sr,1500.0,O,mp-6721,Sr3LiRuO6,8.50463e-06,3.4592558046288947e-06,1.0377767413886684e-05,23.5
Li-O-Ru-Sr,1500.0,Ru,mp-6721,Sr3LiRuO6,9.92252e-06,1.600895969328843e-06,4.802687907986529e-06,23.5
Li-O-Ru-Sr,1500.0,Sr,mp-6721,Sr3LiRuO6,1.79394e-05,3.346522744561401e-06,1.0039568233684205e-05,23.5
Li-O-Ru-Sr,2500.0,Li,mp-6721,Sr3LiRuO6,0.000349889,0.00013199074675324674,0.00039597224025974024,9.0
Li-O-Ru-Sr,2500.0,O,mp-6721,Sr3LiRuO6,0.000242617,6.49291687109187e-05,0.00019478750613275613,9.0
Li-O-Ru-Sr,2500.0,Ru,mp-6721,Sr3LiRuO6,9.67766e-05,2.5483388768638765e-05,7.645016630591629e-05,9.0
Li-O-Ru-Sr,2500.0,Sr,mp-6721,Sr3LiRuO6,0.000144605,4.597944119769119e-05,0.00013793832359307358,9.0
Li-O-Ru-Sr,1000.0,Li,mp-6721,Sr3LiRuO6,2.63789e-05,9.002084933018678e-06,2.7006254799056036e-05,14.7
Li-O-Ru-Sr,1000.0,O,mp-6721,Sr3LiRuO6,3.08592e-06,1.0970570339191995e-06,3.2911711017575986e-06,14.7
Li-O-Ru-Sr,1000.0,Ru,mp-6721,Sr3LiRuO6,,3.115370818804081e-07,9.346112456412244e-07,14.7
Li-O-Ru-Sr,1000.0,Sr,mp-6721,Sr3LiRuO6,,1.044376542448898e-06,3.133129627346694e-06,14.7
Li-O-Sb,2500.0,Li,mp-5769,Li3SbO4,0.00069392,0.00031013476616092376,0.0009304042984827712,31.3
Li-O-Sb,2500.0,O,mp-5769,Li3SbO4,0.00017606,5.927449928391729e-05,0.0001778234978517519,31.3
Li-O-Sb,2500.0,Sb,mp-5769,Li3SbO4,8.13512e-05,2.641470218003384e-05,7.924410654010153e-05,31.3
Li-O-Sb,1500.0,Li,mp-5769,Li3SbO4,0.000165594,6.333883159863888e-05,0.00019001649479591666,39.9
Li-O-Sb,1500.0,O,mp-5769,Li3SbO4,9.8275e-06,3.544984710382704e-06,1.0634954131148112e-05,39.9
Li-O-Sb,1500.0,Sb,mp-5769,Li3SbO4,6.48656e-06,1.62772473335764e-06,4.883174200072919e-06,39.9
Li-O-Sb,2000.0,Li,mp-5769,Li3SbO4,0.000362797,9.60602080708017e-05,0.00028818062421240515,34.9
Li-O-Sb,2000.0,O,mp-5769,Li3SbO4,7.07196e-05,2.467755106205841e-05,7.403265318617523e-05,34.9
Li-O-Sb,2000.0,Sb,mp-5769,Li3SbO4,3.30374e-05,1.0818704347037347e-05,3.245611304111204e-05,34.9
Li-O-Sb,1000.0,Li,mp-5769,Li3SbO4,2.32896e-05,6.27020893580104e-06,1.881062680740312e-05,34.8
Li-O-Sb,1000.0,O,mp-5769,Li3SbO4,1.16924e-06,2.882219372732531e-07,8.646658118197593e-07,34.8
Li-O-Sb,1000.0,Sb,mp-5769,Li3SbO4,,2.860976676831939e-07,8.582930030495817e-07,34.8
Li-O-Si,1000.0,Li,Li13Si5O8-1000K,Li13Si5O8,6.31663e-05,1.834234998292795e-05,5.502704994878385e-05,39.9
Li-O-Si,1000.0,O,Li13Si5O8-1000K,Li13Si5O8,3.01705e-06,1.0157024998987254e-06,3.0471074996961758e-06,39.9
Li-O-Si,1000.0,Si,Li13Si5O8-1000K,Li13Si5O8,2.96334e-06,9.675179490963388e-07,2.902553847289016e-06,39.9
Li-O-Si,1500.0,Li,Li13Si5O8-1500K,Li13Si5O8,0.000282585,8.299770744588287e-05,0.0002489931223376486,39.7
Li-O-Si,1500.0,O,Li13Si5O8-1500K,Li13Si5O8,2.50834e-05,4.986441451004427e-06,1.4959324353013281e-05,39.7
Li-O-Si,1500.0,Si,Li13Si5O8-1500K,Li13Si5O8,1.75525e-05,5.093418481846423e-06,1.528025544553927e-05,39.7
Li-O-Si,2000.0,Li,Li13Si5O8-2000K,Li13Si5O8,0.000550468,0.00017833222197329742,0.0005349966659198923,34.5
Li-O-Si,2000.0,O,Li13Si5O8-2000K,Li13Si5O8,0.000111006,1.750564263476163e-05,5.2516927904284886e-05,34.5
Li-O-Si,2000.0,Si,Li13Si5O8-2000K,Li13Si5O8,9.4341e-05,3.3520094804762976e-05,0.00010056028441428893,34.5
Li-O-Si,2500.0,Li,Li13Si5O8-2500K,Li13Si5O8,0.000928683,0.00023022255204996803,0.000690667656149904,37.3
Li-O-Si,2500.0,O,Li13Si5O8-2500K,Li13Si5O8,0.000241173,8.188254721866327e-05,0.00024564764165598983,37.3
Li-O-Si,2500.0,Si,Li13Si5O8-2500K,Li13Si5O8,0.000258279,0.00010408689770624246,0.00031226069311872737,37.3
Li-O-Si-Sn,1000.0,Li,Li10Si9SnO20-1000K,Li10Si9SnO20,5.74788e-06,2.8428990535608173e-06,8.528697160682454e-06,25.6
Li-O-Si-Sn,1000.0,O,Li10Si9SnO20-1000K,Li10Si9SnO20,9.4905e-07,4.782350070809822e-07,1.4347050212429467e-06,25.6
Li-O-Si-Sn,1000.0,Si,Li10Si9SnO20-1000K,Li10Si9SnO20,,1.8335190695097815e-07,5.500557208529345e-07,25.6
Li-O-Si-Sn,1000.0,Sn,Li10Si9SnO20-1000K,Li10Si9SnO20,,1.5371531826446686e-07,4.611459547934006e-07,25.6
Li-O-Si-Sn,1500.0,Li,Li10Si9SnO20-1500K,Li10Si9SnO20,0.000153572,3.750619696404129e-05,0.00011251859089212387,31.4
Li-O-Si-Sn,1500.0,O,Li10Si9SnO20-1500K,Li10Si9SnO20,3.5796e-06,7.923939399325739e-07,2.3771818197977217e-06,31.4
Li-O-Si-Sn,1500.0,Si,Li10Si9SnO20-1500K,Li10Si9SnO20,,3.226050383049821e-07,9.678151149149464e-07,31.4
Li-O-Si-Sn,1500.0,Sn,Li10Si9SnO20-1500K,Li10Si9SnO20,,2.2851751334601276e-07,6.855525400380382e-07,31.4
Li-O-Si-Sn,2000.0,Li,Li10Si9SnO20-2000K,Li10Si9SnO20,0.000352652,0.00013967080690135942,0.0004190124207040782,25.2
Li-O-Si-Sn,2000.0,O,Li10Si9SnO20-2000K,Li10Si9SnO20,2.1202e-05,2.423457784361566e-06,7.270373353084699e-06,25.2
Li-O-Si-Sn,2000.0,Si,Li10Si9SnO20-2000K,Li10Si9SnO20,6.00546e-06,1.7012543801556879e-06,5.103763140467063e-06,25.2
Li-O-Si-Sn,2000.0,Sn,Li10Si9SnO20-2000K,Li10Si9SnO20,2.44884e-05,4.2259414023469274e-06,1.2677824207040781e-05,25.2
Li-O-Si-Sn,2500.0,Li,Li10Si9SnO20-2500K,Li10Si9SnO20,0.00050323,0.0001712670761518364,0.0005138012284555091,23.1
Li-O-Si-Sn,2500.0,O,Li10Si9SnO20-2500K,Li10Si9SnO20,8.78554e-05,3.54161398155357e-05,0.0001062484194466071,23.1
Li-O-Si-Sn,2500.0,Si,Li10Si9SnO20-2500K,Li10Si9SnO20,7.90604e-05,3.222021989517241e-05,9.666065968551723e-05,23.1
Li-O-Si-Sn,2500.0,Sn,Li10Si9SnO20-2500K,Li10Si9SnO20,0.000155701,6.49882731834209e-05,0.0001949648195502627,23.1
Li-O-Si-Ti,1000.0,Li,LiTiSiO4-1000K,LiTiSiO4,1.93948e-05,2.7796699690795703e-06,8.339009907238711e-06,35.9
Li-O-Si-Ti,1000.0,O,LiTiSiO4-1000K,LiTiSiO4,3.19721e-06,1.025483869776968e-06,3.0764516093309042e-06,35.9
Li-O-Si-Ti,1000.0,Si,LiTiSiO4-1000K,LiTiSiO4,,3.519806091403804e-07,1.055941827421141e-06,35.9
Li-O-Si-Ti,1000.0,Ti,LiTiSiO4-1000K,LiTiSiO4,4.31831e-06,1.503707451069117e-06,4.511122353207351e-06,35.9
Li-O-Si-Ti,1500.0,Li,LiTiSiO4-1500K,LiTiSiO4,8.44239e-05,2.609606281604548e-05,7.828818844813643e-05,26.9
Li-O-Si-Ti,1500.0,O,LiTiSiO4-1500K,LiTiSiO4,9.90049e-06,2.7550694412101905e-06,8.265208323630571e-06,26.9
Li-O-Si-Ti,1500.0,Si,LiTiSiO4-1500K,LiTiSiO4,8.59294e-06,3.0522531153516307e-06,9.156759346054892e-06,26.9
Li-O-Si-Ti,1500.0,Ti,LiTiSiO4-1500K,LiTiSiO4,6.48972e-07,8.285175423616791e-07,2.4855526270850376e-06,26.9
Li-O-Si-Ti,2000.0,Li,LiTiSiO4-2000K,LiTiSiO4,0.000322784,0.00020555833182168512,0.0006166749954650554,35.0
Li-O-Si-Ti,2000.0,O,LiTiSiO4-2000K,LiTiSiO4,3.37553e-05,8.594851502918972e-06,2.578455450875692e-05,35.0
Li-O-Si-Ti,2000.0,Si,LiTiSiO4-2000K,LiTiSiO4,1.78469e-05,3.688358763088531e-06,1.1065076289265595e-05,35.0
Li-O-Si-Ti,2000.0,Ti,LiTiSiO4-2000K,LiTiSiO4,2.17165e-05,5.896615958321091e-06,1.7689847874963272e-05,35.0
Li-O-Si-Ti,2500.0,Li,LiTiSiO4-2500K,LiTiSiO4,0.000403706,7.97454289036208e-05,0.0002392362867108624,28.5
Li-O-Si-Ti,2500.0,O,LiTiSiO4-2500K,LiTiSiO4,0.000111292,3.232714367302404e-05,9.69814310190721e-05,28.5
Li-O-Si-Ti,2500.0,Si,LiTiSiO4-2500K,LiTiSiO4,8.22093e-05,2.6498666298762105e-05,7.949599889628631e-05,28.5
Li-O-Si-Ti,2500.0,Ti,LiTiSiO4-2500K,LiTiSiO4,8.30879e-05,2.138408321207419e-05,6.415224963622257e-05,28.5
Li-O-Sn,1000.0,Li,Li2SnO2-1000K,Li2SnO2,3.59264e-05,1.5077823506989114e-05,4.523347052096734e-05,37.7
Li-O-Sn,1000.0,O,Li2SnO2-1000K,Li2SnO2,1.08788e-05,3.3930737445800255e-06,1.0179221233740077e-05,37.7
Li-O-Sn,1000.0,Sn,Li2SnO2-1000K,Li2SnO2,6.17147e-06,1.7653456300165908e-06,5.296036890049772e-06,37.7
Li-O-Sn,1500.0,Li,Li2SnO2-1500K,Li2SnO2,0.000218579,6.485011783030758e-05,0.00019455035349092274,36.5
Li-O-Sn,1500.0,O,Li2SnO2-1500K,Li2SnO2,7.05522e-05,2.2417598493417266e-05,6.725279548025179e-05,36.5
Li-O-Sn,1500.0,Sn,Li2SnO2-1500K,Li2SnO2,5.40028e-05,1.7993116312680657e-05,5.397934893804196e-05,36.5
Li-O-Sn,2000.0,Li,Li2SnO2-2000K,Li2SnO2,0.000419262,0.00012615318314099328,0.00037845954942297987,35.3
Li-O-Sn,2000.0,O,Li2SnO2-2000K,Li2SnO2,0.000206359,8.859988236672112e-05,0.0002657996471001634,35.3
Li-O-Sn,2000.0,Sn,Li2SnO2-2000K,Li2SnO2,0.000141908,4.650322067281029e-05,0.0001395096620184309,35.3
Li-O-Sn,2500.0,Li,Li2SnO2-2500K,Li2SnO2,0.000702047,0.00022311402006792652,0.0006693420602037795,36.0
Li-O-Sn,2500.0,O,Li2SnO2-2500K,Li2SnO2,0.000404168,0.00012294357003496536,0.0003688307101048961,36.0
Li-O-Sn,2500.0,Sn,Li2SnO2-2500K,Li2SnO2,0.000250912,6.474186216297046e-05,0.00019422558648891138,36.0
Li-O-Tl,1000.0,Li,mp-27483,Li5TlO4,5.65226e-05,1.7370079822884398e-05,5.211023946865319e-05,32.8
Li-O-Tl,1000.0,O,mp-27483,Li5TlO4,9.80591e-06,3.422744407715401e-06,1.0268233223146203e-05,32.8
Li-O-Tl,1000.0,Tl,mp-27483,Li5TlO4,2.07955e-06,1.9422475087558488e-06,5.8267425262675455e-06,32.8
Li-O-Tl,2000.0,Li,mp-27483,Li5TlO4,0.00045253,0.0001661035905493212,0.0004983107716479636,31.1
Li-O-Tl,2000.0,O,mp-27483,Li5TlO4,0.000179292,6.209587781502397e-05,0.00018628763344507188,31.1
Li-O-Tl,2000.0,Tl,mp-27483,Li5TlO4,0.000163302,5.831777270629266e-05,0.000174953318118878,31.1
Li-O-Tl,2500.0,Li,mp-27483,Li5TlO4,0.000761097,0.0002387100992871099,0.0007161302978613297,31.0
Li-O-Tl,2500.0,O,mp-27483,Li5TlO4,0.000385893,0.00013289868790655965,0.0003986960637196789,31.0
Li-O-Tl,2500.0,Tl,mp-27483,Li5TlO4,0.00038581,0.00012823997099869463,0.00038471991299608385,31.0
Li-O-Tl,1500.0,Li,mp-27483,Li5TlO4,0.000203624,6.830748513256057e-05,0.0002049224553976817,32.0
Li-O-Tl,1500.0,O,mp-27483,Li5TlO4,5.32461e-05,1.8900873709670956e-05,5.670262112901287e-05,32.0
Li-O-Tl,1500.0,Tl,mp-27483,Li5TlO4,3.13893e-05,9.20313373016933e-06,2.760940119050799e-05,32.0
Li-O-V,2500.0,Li,mp-19373,LiVO3,0.00055507,0.0001829562796685423,0.0005488688390056269,37.5
Li-O-V,2500.0,O,mp-19373,LiVO3,0.000214461,6.201486172945391e-05,0.00018604458518836175,37.5
Li-O-V,2500.0,V,mp-19373,LiVO3,0.000136353,4.822251055406113e-05,0.0001446675316621834,37.5
Li-O-V,1000.0,Li,mp-19373,LiVO3,2.74326e-05,7.2529366706308565e-06,2.1758810011892573e-05,39.9
Li-O-V,1000.0,O,mp-19373,LiVO3,1.83366e-06,7.427843259720946e-07,2.228352977916284e-06,39.9
Li-O-V,1000.0,V,mp-19373,LiVO3,,5.585503969976332e-07,1.6756511909928995e-06,39.9
Li-O-V,1500.0,Li,mp-19373,LiVO3,0.000216934,6.646276713195738e-05,0.00019938830139587215,39.8
Li-O-V,1500.0,O,mp-19373,LiVO3,4.18993e-05,1.41684403809641e-05,4.25053211428923e-05,39.8
Li-O-V,1500.0,V,mp-19373,LiVO3,2.48044e-05,8.226845040317383e-06,2.468053512095215e-05,39.8
Li-O-V,2000.0,Li,mp-19373,LiVO3,0.000397789,0.0001443215572189085,0.0004329646716567255,37.5
Li-O-V,2000.0,O,mp-19373,LiVO3,0.000123674,3.838473222183237e-05,0.00011515419666549712,37.5
Li-O-V,2000.0,V,mp-19373,LiVO3,9.43676e-05,3.547190170623628e-05,0.00010641570511870884,37.5
Li-O-W,1000.0,Li,Li16WO3-1000K,Li16WO3,0.000266939,8.761067596761163e-05,0.0002628320279028349,34.0
Li-O-W,1000.0,O,Li16WO3-1000K,Li16WO3,8.30991e-05,3.135325655577623e-05,9.40597696673287e-05,34.0
Li-O-W,1000.0,W,Li16WO3-1000K,Li16WO3,1.35805e-05,4.538139510640254e-06,1.361441853192076e-05,34.0
Li-O-W,1500.0,Li,Li16WO3-1500K,Li16WO3,0.000712144,0.0002637185841994243,0.0007911557525982731,33.5
Li-O-W,1500.0,O,Li16WO3-1500K,Li16WO3,0.00031519,8.726744986718363e-05,0.0002618023496015509,33.5
Li-O-W,1500.0,W,Li16WO3-1500K,Li16WO3,1.55624e-05,3.975264196260079e-06,1.1925792588780238e-05,33.5
